,id,tweets,date_created
110,1063072502707077122,Ya hay FECHA DE LANZAMIENTO ORIENTATIVA para el tercer tomo del  #manga ATELIER OF WITCH HAT! 💖 💖 https://t.co/YtzbUMNo1w,2018-11-15 14:13:30
111,1063037075665104896,"RT @ANYTEMAA: Puede que los libros de Historia digan que Hewish fue el descubridor de los púlsares, pero la realidad es que la astrofísica…",2018-11-15 11:52:43
112,1063026675708055552,"@RpgSpain Yo! 🤚🏻, pero me decepcionó bastante T-T. Me lo regalaron porque estaba OBSESIONADA con el Legend of Legaia.",2018-11-15 11:11:24
113,1063026031077089286,RT @Hugo_saez: Este anuncio de la cadena de supermercados británica Iceland en contra del uso del aceite de palma y la deforestación ha sid…,2018-11-15 11:08:50
114,1061752220742549505,RT @GaymerEs: ¿Estais jugando a algún MMO? ¿Buscais gente para explorar mundos virtuales? En nuestro servidor de Discord tenemos varios can…,2018-11-11 22:47:10
115,1060183612228820992,"RT @ANYTEMAA: De #videojuegos, feminismos y heroínas. 'Play, don't tell' propone una experiencia de juego abierta, reflexiva y colaborativa…",2018-11-07 14:54:05
116,1060126896250372098,RT @ANYTEMAA: Cuando un #videojuego es en sí mismo una forma de arte. Espectacular el apartado artístico que @nomadastudiobcn y @conradrose…,2018-11-07 11:08:42
117,1059576815210192897,RT @Cambios_: Aquí en el concierto de las Supremas de Móstoles. https://t.co/EFAgjPpPRp,2018-11-05 22:42:53
118,1059423063052374017,"Tener más hype por #SpyroReignitedTrilogy que por Red Dead Redemption 2 ¯\_(ツ)_/¯ 
Fans de Rockstar en 3, 2, 1... https://t.co/EQTuyjaRop",2018-11-05 12:31:56
119,1059197473078566912,@Accel_San @mwediciones La subiré pronto a @ANYTEMAA 💖Me está encantando!!,2018-11-04 21:35:31
120,1059102206522281984,"Hoy he comenzado por fin a leer ‘Atelier Witch Hat’ (@mwediciones). 
Es precioso en todos los sentidos 💖 https://t.co/f6ocPiHmqb",2018-11-04 15:16:57
121,1057581067492909056,"@orgullogamer Un clásico en los 90. Yo ya no dejo juegos, N U N C A. Seguro que está en Wallapop 😂",2018-10-31 10:32:30
122,1057576241576972288,RT @ANYTEMAA: Mirad que SUPER ququi este sorteo piruletesco que han hecho @Eleavania y @l_moraniglesias. ⏳Tenéis hasta el 7 de noviembre a…,2018-10-31 10:13:19
